1930-04-01,27.499,1.344,Palmyra Atoll
1926-03-01,22.84,0.583,Zimbabwe
1826-11-01,25.194000000000003,0.873,Colombia
1872-01-01,24.094,1.663,Philippines
1980-01-01,0.5329999999999999,0.65,Afghanistan
2005-02-01,5.012,0.225,Spain
1892-09-01,26.066999999999997,0.461,French Guiana
2006-07-01,8.517999999999999,0.348,Lesotho
1991-07-01,23.323,0.257,Turkey
1913-12-01,17.221,0.52,Western Sahara
1884-09-01,15.437000000000001,0.7440000000000001,Bulgaria
1963-01-01,20.367,0.992,Yemen
1783-10-01,13.511,3.4760000000000004,Spain
1933-01-01,19.275,0.562,Lesotho
2004-08-01,25.235,0.31,Guatemala
1827-01-01,24.885,2.854,British Virgin Islands
1840-08-01,18.246,1.296,Romania
1962-10-01,26.13,0.482,Mayotte
1966-06-01,25.396,0.516,Timor Leste
1942-03-01,13.377,0.162,New Zealand
1900-01-01,10.869000000000002,0.728,Algeria
1919-04-01,18.461,1.109,Jordan
1877-12-01,18.142,1.496,Rwanda
1843-11-01,,,Trinidad And Tobago
1948-12-01,26.206,0.327,Federated States Of Micronesia
1848-08-01,15.574000000000002,2.071,Tajikistan
1915-05-01,25.453000000000003,0.474,Brazil
1987-08-01,17.028,0.238,Ukraine
1900-11-01,21.709000000000003,0.865,Laos
1854-09-01,,,Gambia
1861-04-01,6.848,0.989,Luxembourg
1987-12-01,26.559,0.34700000000000003,Paraguay
1964-07-01,14.12,0.278,United Kingdom
1853-08-01,22.506,1.9,Kazakhstan
1923-05-01,16.627,0.501,Ukraine
1825-03-01,20.157,2.02,Western Sahara
1822-01-01,4.504,3.397,Faroe Islands
1987-12-01,2.569,0.328,Montenegro
1943-07-01,25.645,0.474,Indonesia
1900-02-01,14.539000000000001,0.924,Tunisia
1988-05-01,30.093000000000004,0.59,Yemen
1907-12-01,16.459,0.595,Western Sahara
1986-03-01,26.309,0.731,Eritrea
1862-09-01,14.062999999999999,2.085,Armenia
1805-02-01,17.679000000000002,2.33,Western Sahara
1912-07-01,22.349,0.789,Azerbaijan
1868-01-01,1.0470000000000002,0.76,Netherlands
1934-04-01,3.485,0.422,Tajikistan
1982-04-01,24.074,0.219,Vietnam
1898-10-01,27.843000000000004,1.519,Gambia
1911-02-01,24.382,0.5429999999999999,Congo
1948-02-01,21.277,0.396,Laos
1907-11-01,19.639,1.069,Burundi
1899-06-01,27.193,0.597,Montserrat
1977-05-01,26.615,0.302,American Samoa
2004-02-01,26.55,0.338,Timor Leste
1858-12-01,1.237,0.906,Bosnia And Herzegovina
2011-04-01,31.048,0.258,Niger
1793-06-01,18.533,3.276,Italy
1989-07-01,25.225,0.272,Palestina
1972-05-01,24.64,0.156,Brazil
1896-08-01,16.822000000000006,0.227,Slovenia
2004-06-01,25.465,0.342,Central African Republic
1899-02-01,2.952,0.63,Turkey
1974-03-01,26.383000000000003,0.263,Samoa
1899-10-01,1.419,0.232,Finland
1954-10-01,26.18,0.194,Benin
1865-03-01,-1.545,0.7809999999999999,Ukraine
1826-10-01,24.871,1.682,Panama
2009-12-01,20.049,0.337,Burma
1808-02-01,0.10400000000000008,2.309,Croatia
1878-03-01,23.257,1.246,Bolivia
1796-03-01,,,Mauritius
1895-07-01,19.14,0.34,North Korea
1846-04-01,-7.035,2.089,Russia
1915-11-01,11.968,0.485,Nepal
1918-02-01,15.837,0.933,New Zealand
1896-10-01,13.81,0.42,Romania
1881-11-01,26.299,1.024,Saint Vincent And The Grenadines
1814-01-01,-14.815999999999999,6.2429999999999986,Estonia
1979-02-01,5.507999999999999,0.457,Andorra
2008-09-01,19.522000000000002,0.244,Portugal
1896-06-01,27.165,0.887,Palau
1944-01-01,23.599,0.436,Nigeria
1894-04-01,4.499,0.515,Aland
1869-03-01,-3.795,4.731,Iceland
1876-08-01,20.092,0.779,Burundi
1953-01-01,25.993000000000002,0.252,Grenada
1995-11-01,25.283,0.448,Guinea
1908-02-01,24.56,0.396,Barbados
1884-05-01,26.593000000000004,0.917,Saint Vincent And The Grenadines
1860-08-01,27.001,1.015,Taiwan
1864-02-01,,,Indonesia
1822-09-01,12.699000000000002,2.873,Czech Republic
1955-08-01,23.022,0.279,Congo (Democratic Republic Of The)
1958-03-01,26.066000000000006,0.435,Cayman Islands
1889-08-01,,,Samoa
2003-09-01,27.359,0.362,Northern Mariana Islands
1941-02-01,21.288,0.452,Burundi
1933-02-01,11.66,0.463,Pakistan
1939-07-01,25.570999999999998,0.331,French Guiana
1877-10-01,5.9110000000000005,0.7979999999999999,Ukraine
1936-06-01,-1.869,2.062,South Georgia And The South Sandwich Isla
1766-05-01,16.662,2.347,San Marino
1957-01-01,11.319,0.398,Kuwait
1822-03-01,6.07,1.4069999999999998,Switzerland
1979-08-01,0.28,0.848,Heard Island And Mcdonald Islands
1810-01-01,-3.1460000000000004,5.724,Europe
1957-03-01,6.102,0.267,Serbia
1864-11-01,22.904,1.382,Namibia
1928-06-01,17.616,0.591,Paraguay
2012-04-01,16.567999999999998,0.421,Malta
1838-05-01,12.151,1.477,China
1876-05-01,12.437000000000001,1.694,South Africa
1744-07-01,21.131999999999998,1.904,Italy
1874-12-01,-25.975,1.956,Denmark
1955-12-01,13.216,0.416,Israel
1962-04-01,-3.653000000000001,0.28800000000000003,Russia
1872-12-01,-26.705,2.708,Russia
1913-03-01,11.179,0.4270000000000001,Portugal
1898-12-01,13.949000000000002,1.072,Mexico
1866-08-01,26.901,0.8540000000000001,Martinique
1998-12-01,18.71,0.246,Saudi Arabia
1964-11-01,10.014,0.276,France
1810-07-01,20.442,3.3160000000000003,Macedonia
1940-03-01,-8.846,0.403,Norway
1859-12-01,-31.363000000000003,3.488,Greenland
1956-09-01,23.84,0.224,Mexico
1872-08-01,26.815,1.181,Thailand
2011-08-01,18.81,0.189,Poland
1950-04-01,27.787000000000006,0.206,Djibouti
2004-04-01,25.149,0.445,Cuba
1965-12-01,25.676,0.614,Saint Barth'elemy
1908-04-01,24.666999999999998,1.308,Gabon
1977-06-01,5.945,0.272,Chile
1935-03-01,26.123,0.588,Tonga
1764-04-01,8.1,4.288,Romania
1893-02-01,,,South Georgia And The South Sandwich Isla
1920-08-01,24.665,0.4,Venezuela
2009-09-01,30.104,0.327,Libya
1946-01-01,25.175,0.425,Brazil
1870-03-01,25.67,0.955,El Salvador
1993-10-01,29.583000000000002,0.28,Aruba
1801-11-01,6.707000000000001,1.967,Slovenia
2004-08-01,19.523,0.505,Peru
1855-03-01,3.5040000000000004,1.083,Isle Of Man
1891-04-01,8.203000000000001,0.6759999999999999,Macedonia
1861-11-01,24.594,1.481,Liberia
1976-03-01,17.575000000000006,0.327,Macau
1946-03-01,23.919,0.198,Oceania
1975-11-01,18.829,0.315,Rwanda
1944-09-01,19.444000000000003,0.28600000000000003,Afghanistan
1975-07-01,21.055,0.422,North Korea
1832-11-01,12.704,1.629,Morocco
1870-12-01,0.971,1.03,Macedonia
2006-07-01,28.592,0.35100000000000003,Antigua And Barbuda
1942-03-01,21.180000000000003,0.439,Peru
1915-03-01,23.894000000000002,0.972,Uganda
1949-01-01,-2.4030000000000005,0.281,Ukraine
1907-03-01,9.216,0.5670000000000001,France
1769-04-01,9.906,5.904,Andorra
1936-01-01,-7.686,0.541,Sweden
1966-01-01,5.166,2.404,South Georgia And The South Sandwich Isla
1947-10-01,26.128,0.768,American Samoa
1922-06-01,18.207,0.7140000000000001,Zambia
1899-02-01,22.454,1.158,South Africa
1950-09-01,19.672,0.152,Australia
1869-06-01,,,Comoros
1893-01-01,2.824,1.163,Faroe Islands
1921-07-01,25.809,0.443,Costa Rica
2013-04-01,8.741,0.202,Czech Republic
1972-04-01,23.721,0.46,Uganda
1822-10-01,9.901,1.344,Poland
1898-01-01,22.077,0.716,Zambia
1863-03-01,8.081000000000001,2.164,Afghanistan
1980-07-01,26.224,0.328,Burma
1814-03-01,-7.995999999999999,3.322,Finland
1868-01-01,24.844,1.188,Philippines
1894-04-01,24.48,0.609,Cuba
1959-11-01,-2.6060000000000003,0.355,Tajikistan
1885-02-01,25.472,0.993,"Bonaire, Saint Eustatius And Saba"
1839-08-01,,,Panama
1857-06-01,-4.965,2.792,Denmark
1944-11-01,26.456,0.192,Australia
1857-07-01,23.191,0.903,Brazil
1997-01-01,19.869,0.307,Rwanda
2000-09-01,26.36,0.201,Nicaragua
1971-03-01,-2.291,0.581,Iceland
1911-04-01,24.558000000000003,0.479,Qatar
1953-11-01,26.108,0.151,Panama
1962-08-01,28.903,0.49,Western Sahara
1949-06-01,24.7,0.232,Venezuela
1973-07-01,28.284000000000002,0.74,Haiti
1972-01-01,22.821,0.285,South Africa
1930-10-01,3.642,0.382,Falkland Islands (Islas Malvinas)
1927-12-01,25.656999999999996,1.042,Central African Republic
1978-10-01,14.888,0.205,Greece
1928-11-01,11.815,0.607,New Zealand
1999-03-01,26.671999999999997,0.299,Timor Leste
1878-01-01,11.657,1.735,Kuwait
1904-08-01,27.655,0.512,Hong Kong
1935-07-01,27.659000000000002,0.223,Antigua And Barbuda
1983-07-01,25.24,0.159,C^ote D'Ivoire
1915-02-01,-5.301,0.425,Asia
1926-09-01,25.868000000000002,0.488,Brazil
2007-02-01,20.794,0.385,Burma
1876-01-01,-3.767,0.674,Switzerland
1790-05-01,11.464,2.481,Ireland
1829-09-01,7.275,2.29,Mongolia
1925-06-01,20.579,0.557,Greece
1983-09-01,24.199,0.28,Gabon
1928-10-01,5.466,0.362,Falkland Islands (Islas Malvinas)
1962-08-01,19.686,0.232,Asia
1879-03-01,24.372,0.6940000000000001,Congo
1883-12-01,9.321,1.122,Morocco
1973-06-01,32.553999999999995,0.213,Djibouti
1846-11-01,3.948,1.846,Azerbaijan
1864-09-01,25.18,1.0490000000000002,Malaysia
1856-03-01,14.14,1.338,Morocco
1770-08-01,14.327,3.111,Saint Pierre And Miquelon
1857-10-01,18.595,1.4240000000000002,Swaziland
1870-02-01,18.027,1.621,Lesotho
1855-10-01,11.104,1.179,Belgium
1887-07-01,21.969,0.629,Hungary
1824-07-01,,,Niger
1953-09-01,17.441,0.254,Macedonia
1976-04-01,8.329,0.21,Guernsey
2005-11-01,12.177999999999999,0.315,Syria
1979-09-01,26.342,0.132,Taiwan
1918-01-01,24.426,0.424,Martinique
1811-07-01,12.708,3.004,Saint Pierre And Miquelon
1972-11-01,22.945999999999998,0.204,Laos
1998-05-01,31.929,0.363,Bahrain
1856-05-01,26.765,1.327,Panama
1859-08-01,20.472,0.7979999999999999,Mauritius
1918-06-01,26.554000000000002,0.295,Saint Kitts And Nevis
2007-01-01,6.495,0.191,United Kingdom (Europe)
1879-10-01,26.185,0.904,Cape Verde
1961-07-01,25.272,0.258,Benin
1864-10-01,23.085,1.362,Jordan
1867-11-01,25.484,1.6469999999999998,Oceania
1891-02-01,24.0,0.5770000000000001,Thailand
1825-11-01,5.01,2.447,Germany
1955-03-01,24.678,0.18600000000000005,Mozambique
1888-10-01,24.985,0.868,Costa Rica
1998-04-01,4.995,0.499,Liechtenstein
1924-11-01,26.706999999999997,0.925,Ghana
1824-06-01,13.118,4.282,Sweden
1981-04-01,5.888999999999999,0.232,Denmark (Europe)
1978-11-01,26.71,0.177,Benin
1941-09-01,19.809,0.263,Spain
1890-05-01,25.748,0.726,Samoa
2001-10-01,27.046999999999997,0.25,Togo
1910-02-01,24.605999999999998,1.154,Kenya
2000-05-01,26.261,0.23,Vietnam
1889-02-01,-15.866,3.195,Svalbard And Jan Mayen
1916-01-01,5.687,0.586,Iran
1958-12-01,26.576,0.333,Saint Vincent And The Grenadines
1806-09-01,19.508,2.375,Portugal
1858-11-01,,,Christmas Island
1772-09-01,5.013,3.724,Norway
1965-04-01,25.326,0.165,Vietnam
1861-07-01,27.767,0.972,Gambia
1882-08-01,19.835,0.72,Georgia
1887-08-01,18.93,0.8270000000000001,New Caledonia
1914-12-01,22.491999999999997,1.029,Uganda
2005-08-01,21.164,0.201,Moldova
1931-02-01,25.186,0.34600000000000003,Anguilla
1936-02-01,26.576,0.433,Paraguay
1852-03-01,23.754,0.924,Guadeloupe
1941-02-01,25.978,0.924,Reunion
1848-06-01,16.099,2.315,Netherlands
1902-09-01,19.784000000000002,1.01,Peru
2003-11-01,11.403,0.228,France
1848-03-01,13.124,1.374,Malta
1841-09-01,8.4,0.94,Sweden
1958-07-01,28.58,0.4920000000000001,Hong Kong
1850-12-01,1.89,1.855,Afghanistan
1829-10-01,,,Dominica
1898-09-01,24.541,0.72,Togo
1934-04-01,26.767000000000003,0.326,Northern Mariana Islands
1922-06-01,27.307,0.433,Laos
1956-03-01,29.384,0.159,Benin
1960-05-01,5.577000000000001,0.343,Norway
1984-02-01,25.462,0.322,Saint Barth'elemy
1877-04-01,29.307,1.031,Benin
1983-07-01,17.8,0.235,Denmark (Europe)
1866-12-01,1.7369999999999999,1.065,Germany
1905-09-01,25.511,0.447,American Samoa
1870-07-01,18.704,1.4409999999999998,Paraguay
1807-03-01,,,Mayotte
1849-06-01,21.486,1.5,Croatia
1826-07-01,28.224,0.8320000000000001,Saint Martin
1924-06-01,27.144000000000002,0.293,Hong Kong
1866-06-01,,,Madagascar
1862-10-01,26.705,1.256,Haiti
1870-03-01,24.941,0.953,Saint Lucia
2008-05-01,20.543000000000003,0.235,Lebanon
1914-12-01,24.013,0.99,Reunion
1979-10-01,27.287,0.259,Montserrat
1986-08-01,27.741,0.097,Jamaica
1827-08-01,19.182000000000002,2.617,Georgia
1871-01-01,7.999,1.729,Pakistan
1984-01-01,8.158,0.16399999999999998,Syria
1907-06-01,24.701,0.868,C^ote D'Ivoire
1959-01-01,-2.587,0.305,Belarus
1832-05-01,1.263,2.623,Canada
1926-05-01,27.695,1.271,Seychelles
1879-06-01,24.9,1.394,Afghanistan
1835-04-01,23.473000000000003,1.655,Guatemala
2003-08-01,17.217,0.348,Belarus
1985-03-01,0.4310000000000001,0.125,Asia
1946-03-01,26.805999999999997,0.218,Nicaragua
1912-03-01,26.044,0.485,Guyana
1793-07-01,21.341,5.234,Ukraine
1969-03-01,27.236,0.241,Liberia
1902-09-01,29.305,0.528,Aruba
1854-12-01,,,Senegal
1894-04-01,12.682,0.393,Croatia
1858-07-01,25.586,1.057,Seychelles
1918-11-01,7.154,0.968,Andorra
1997-09-01,25.752,0.307,Sao Tome And Principe
1804-05-01,29.28,1.586,Sri Lanka
2006-11-01,10.543,0.233,Italy
2009-06-01,28.191,0.233,Saint Vincent And The Grenadines
1870-06-01,18.552,1.527,Paraguay
1859-11-01,15.741,1.858,Tunisia
1967-05-01,26.888,0.284,Burma
1871-01-01,18.285999999999998,1.362,Lesotho
1962-09-01,21.537,0.278,Malawi
1834-01-01,24.16,1.989,Sri Lanka
1938-01-01,20.752,0.381,Peru
1946-03-01,17.859,0.461,Libya
1934-04-01,26.366,0.67,Burma
1907-07-01,25.519,0.413,Seychelles
1826-06-01,17.476,3.04,Bosnia And Herzegovina
1914-07-01,28.208000000000002,0.5429999999999999,Hong Kong
1891-08-01,27.542,0.648,Palmyra Atoll
1790-12-01,1.788,8.687000000000001,Serbia
1906-08-01,27.07,0.493,Gaza Strip
1989-11-01,6.4380000000000015,0.206,United Kingdom
1854-12-01,24.607,2.367,Saint Kitts And Nevis
1901-10-01,7.188,0.436,Belarus
1803-02-01,25.394000000000002,2.926,Sri Lanka
1983-03-01,2.4219999999999997,0.476,Armenia
1932-06-01,27.39,0.767,Guadeloupe
1970-02-01,4.195,1.432,South Georgia And The South Sandwich Isla
1999-10-01,26.788,0.185,Trinidad And Tobago
1880-05-01,26.196,1.009,Virgin Islands
1837-03-01,1.2689999999999997,2.248,Monaco
1843-01-01,8.542,1.6369999999999998,Portugal
1883-08-01,18.939,0.542,Ukraine
2006-02-01,18.875999999999998,0.603,Bahrain
1779-04-01,0.508,4.07,Finland
1890-06-01,14.514,0.378,Estonia
1990-07-01,20.326,0.245,Romania
2001-10-01,9.37,0.174,Ukraine
1823-03-01,4.872,2.086,United Kingdom (Europe)
2010-03-01,30.964000000000002,0.545,Togo
1822-10-01,,,Mauritius
1985-06-01,24.638,0.396,Venezuela
1938-03-01,27.958,0.28,Cambodia
2013-03-01,27.28,0.434,Niue
1838-01-01,22.206,2.587,Cuba
1826-05-01,26.978,2.245,Iraq
1838-03-01,-6.044,1.582,Estonia
1986-04-01,9.675,0.199,Slovakia
1886-12-01,20.007,0.977,Yemen
1982-02-01,23.183000000000003,0.428,Zambia
1925-03-01,24.685,0.5489999999999999,Antigua And Barbuda
1853-06-01,14.348,0.999,Sweden
1949-10-01,19.965,0.361,Syria
1840-04-01,13.965,2.617,Afghanistan
1961-11-01,-3.124,0.168,Kyrgyzstan
1995-01-01,25.149,0.14400000000000002,Saint Kitts And Nevis
1876-02-01,-3.1540000000000004,1.152,Georgia
1956-01-01,1.119,0.517,Bulgaria
1933-07-01,25.756,0.469,Israel
1889-12-01,23.771,0.887,Congo
1957-08-01,28.551,0.768,Chad
1881-02-01,21.443,1.181,Bolivia
1899-04-01,24.896,0.91,Gabon
1906-01-01,24.946,0.569,Cambodia
1934-01-01,5.742000000000001,0.823,San Marino
1972-10-01,19.98,0.34700000000000003,Tunisia
1919-11-01,19.578,0.401,Swaziland
1882-05-01,12.175999999999998,0.522,Czech Republic
1790-01-01,2.801,5.099,France (Europe)
1987-06-01,28.413,0.133,Philippines
1913-04-01,8.63,0.268,Netherlands
1834-02-01,20.351000000000006,1.826,Burma
2013-08-01,17.528,0.342,Denmark (Europe)
1950-07-01,35.551,0.985,Kuwait
1980-04-01,29.738000000000003,0.222,Cambodia
1878-01-01,23.862,1.864,Puerto Rico
1844-06-01,18.746,0.787,Asia
1815-11-01,12.442,2.351,Syria
1914-02-01,5.7410000000000005,0.459,Netherlands (Europe)
1968-09-01,20.932,0.29100000000000004,Reunion
1847-09-01,26.309,0.8959999999999999,Dominican Republic
1956-09-01,25.73,0.191,Taiwan
2000-05-01,27.646,0.181,Saint Vincent And The Grenadines
1853-04-01,7.0379999999999985,1.11,Hungary
1965-02-01,26.751,0.2,Comoros
1993-06-01,25.951,0.378,Guyana
1988-06-01,25.316,0.289,Venezuela
1898-07-01,14.204,0.423,United Kingdom (Europe)
1801-06-01,14.684,2.023,Belgium
1998-11-01,27.401,0.161,Barbados
1893-11-01,25.946,0.773,Seychelles
1856-07-01,21.177,0.889,Asia
1924-12-01,24.087,0.8340000000000001,El Salvador
1886-08-01,23.758000000000003,0.978,Greece
2008-02-01,-0.056000000000000494,0.509,Liechtenstein
1961-01-01,1.046,0.184,Luxembourg
2006-02-01,25.214000000000002,0.208,British Virgin Islands
1905-07-01,23.636999999999997,0.343,Comoros
2003-01-01,8.953,0.35100000000000003,Falkland Islands (Islas Malvinas)
1996-01-01,-12.511,0.458,Kyrgyzstan
1967-11-01,5.7410000000000005,0.185,United Kingdom
2012-05-01,14.639000000000001,0.341,North Korea
1882-09-01,,,Comoros
1979-05-01,27.924000000000003,0.321,Palau
1944-10-01,25.484,0.274,Mozambique
1942-07-01,26.373,0.438,Nicaragua
1849-10-01,25.304,0.8170000000000001,Sierra Leone
1875-07-01,26.289,0.961,Belize
1862-06-01,,,Sri Lanka
1888-11-01,2.9930000000000003,0.6779999999999999,Bosnia And Herzegovina
1930-11-01,23.983,0.31,Kenya
1893-12-01,0.795,0.525,Monaco
1993-12-01,3.297,0.35200000000000004,Faroe Islands
1882-11-01,25.834,0.841,Suriname
1957-12-01,-1.158,0.344,Switzerland
2008-12-01,0.914,0.224,Germany
1835-10-01,2.1530000000000005,2.527,Kyrgyzstan
1822-05-01,16.430999999999997,2.084,Albania
1972-12-01,27.0,0.321,Seychelles
1941-04-01,27.504,0.628,Kingman Reef
1820-01-01,-7.087000000000001,8.38,Slovakia
1859-08-01,26.393,0.999,Vietnam
1744-12-01,4.2410000000000005,2.174,Andorra
1867-04-01,,,Mayotte
1929-09-01,18.68,0.294,Swaziland
2001-10-01,25.643,0.281,Belize
1887-11-01,25.951,0.6559999999999999,British Virgin Islands
2008-09-01,16.240000000000002,0.191,Macedonia
1850-12-01,24.738000000000003,1.58,Burkina Faso
1952-01-01,20.372,0.925,Yemen
1883-03-01,0.6600000000000001,0.5710000000000001,Luxembourg
1853-10-01,13.119000000000002,1.063,Bulgaria
1998-01-01,17.511000000000006,0.245,India
1830-11-01,,,Curacao
1900-03-01,2.64,0.8109999999999999,Bulgaria
1892-07-01,26.719,0.581,Thailand
1825-12-01,25.898000000000003,1.208,Guyana
1901-05-01,11.339,0.396,Monaco
1994-09-01,14.683,0.223,Jersey
1854-11-01,25.623,0.967,Sierra Leone
1902-02-01,25.34,0.805,Equatorial Guinea
1764-07-01,19.695,5.691,Poland
1925-04-01,8.929,0.5589999999999999,Azerbaijan
1868-05-01,26.816,1.084,Nicaragua
1827-07-01,24.411,2.415,Azerbaijan
1909-10-01,24.929000000000002,0.76,Papua New Guinea
2008-08-01,22.055,0.7170000000000001,Ecuador
1936-10-01,7.454999999999999,0.253,Denmark (Europe)
2006-11-01,23.693,0.139,South America
1924-10-01,25.499,0.779,French Polynesia
1947-08-01,27.704,0.404,Malta
1883-03-01,21.944000000000003,0.935,Laos
2006-09-01,11.143,0.132,North America
1876-01-01,3.285,0.636,United Kingdom (Europe)
1746-08-01,,,Macedonia
1945-02-01,24.831999999999997,0.375,Anguilla
1965-11-01,26.575,0.408,Guadeloupe
1864-03-01,24.915,0.7879999999999999,Trinidad And Tobago
1997-03-01,29.807,0.276,Burkina Faso
1945-02-01,24.177,0.405,Saint Kitts And Nevis
1803-12-01,5.323,3.542,Ireland
1860-04-01,25.524,0.807,Jamaica
1916-04-01,24.679,0.436,Brazil
1922-01-01,25.464000000000002,0.7240000000000001,Kiribati
2005-04-01,10.248,0.161,Bosnia And Herzegovina
1900-02-01,28.721,0.959,Benin
1840-09-01,,,Reunion
1835-11-01,7.822999999999999,1.631,France
1960-05-01,15.702,0.303,Swaziland
1840-12-01,-8.609,1.685,Lithuania
1920-08-01,28.826999999999998,0.394,Syria
1980-12-01,27.973000000000003,0.162,Australia
1954-10-01,1.391,1.04,South Georgia And The South Sandwich Isla
1936-05-01,19.468,0.41,Zambia
1877-11-01,7.814999999999999,1.42,Afghanistan
1824-03-01,,,Niger
1802-03-01,8.259,2.5610000000000004,Albania
1892-07-01,23.623,0.524,Greece
1954-12-01,9.912,0.507,Jersey
1981-09-01,25.235,0.253,C^ote D'Ivoire
1854-11-01,8.312000000000001,2.329,Turkmenistan
2011-02-01,28.553,0.35100000000000003,Burkina Faso
1931-11-01,20.646,0.478,South Africa
1872-11-01,-3.1830000000000003,1.091,Finland
1927-04-01,24.156999999999996,0.6990000000000001,New Caledonia
1997-03-01,-12.364,0.294,Russia
1907-06-01,12.602,0.4320000000000001,North America
1960-09-01,19.028,0.277,Uzbekistan
1970-06-01,10.532,0.35200000000000004,Norway
1991-10-01,22.265,0.433,Namibia
1957-04-01,8.777999999999999,0.237,Luxembourg
1972-03-01,20.613000000000003,0.172,Peru
1820-02-01,14.526,1.972,Libya
1781-04-01,8.644,3.1630000000000003,Switzerland
1919-01-01,2.775,0.42,Montenegro
1913-10-01,0.7630000000000001,1.68,South Georgia And The South Sandwich Isla
1881-04-01,9.798,0.905,Kazakhstan
1964-04-01,9.314,0.218,Belgium
1974-05-01,30.998,0.318,Senegal
1922-09-01,12.423,0.339,Europe
1931-07-01,25.534000000000002,0.522,Costa Rica
1995-03-01,26.991999999999997,0.201,Grenada
1858-11-01,-4.837,1.599,North America
1982-02-01,22.419,0.14400000000000002,Bolivia
1991-10-01,24.921,0.263,Liberia
1974-12-01,24.525,0.456,Senegal
1972-02-01,22.881,0.552,Belize
1909-05-01,29.466,0.653,Gambia
1956-06-01,14.342,0.139,Oceania
1968-10-01,21.346,0.339,Reunion
1854-03-01,25.641,0.865,Guyana
1972-04-01,3.034,0.207,Mongolia
1926-11-01,26.903000000000002,0.339,Saint Lucia
1984-03-01,25.621,0.329,Turks And Caicas Islands
1814-02-01,-5.6770000000000005,2.483,Saint Pierre And Miquelon
1843-08-01,27.938,1.938,Macau
1936-06-01,28.064,0.272,Hong Kong
1816-09-01,12.718,1.335,Netherlands (Europe)
1843-09-01,24.81,1.52,Pakistan
1858-02-01,-12.726,2.1790000000000003,Kazakhstan
1937-01-01,24.381,0.653,Saint Martin
1970-08-01,15.549000000000001,0.191,Australia
1860-06-01,25.616,0.78,Mayotte
1904-09-01,15.938,0.304,United States
1976-09-01,25.989,0.201,Benin
2001-04-01,20.711,0.769,Burundi
1832-08-01,,,Laos
1904-06-01,20.881999999999998,0.928,South Korea
1924-10-01,21.756,0.4920000000000001,Malta
1850-12-01,24.151,1.171,Venezuela
1867-10-01,25.268,1.484,Bahamas
1913-06-01,27.423000000000002,0.251,Vietnam
1925-07-01,26.014,0.898,Suriname
1880-08-01,16.392,1.873,Mongolia
1937-06-01,27.381,0.34700000000000003,Martinique
1912-06-01,5.428999999999999,0.399,Chile
1834-04-01,11.765999999999998,2.048,Bhutan
1839-05-01,14.724,0.87,San Marino
1979-07-01,16.122000000000003,0.172,Netherlands
1798-06-01,12.745999999999999,3.062,Finland
1786-04-01,10.536,4.355,Slovenia
1835-10-01,7.654,1.371,United Kingdom
1769-07-01,17.989,5.497000000000001,Monaco
1991-05-01,25.14,0.256,Fiji
1746-08-01,,,Liechtenstein
1868-09-01,24.125,0.898,El Salvador
1925-04-01,23.500999999999998,0.381,Madagascar
1973-07-01,20.799000000000003,0.256,Bulgaria
1865-06-01,11.103,1.584,Russia
1994-12-01,2.121,0.201,Turkmenistan
1964-10-01,22.826999999999998,0.447,Madagascar
1869-03-01,3.657,1.172,United Kingdom
1954-12-01,26.715,0.388,Guam
1919-06-01,14.055,0.711,Swaziland
1880-08-01,31.663,1.726,Mauritania
1754-06-01,16.972,1.614,Poland
1878-11-01,2.944,0.848,Germany
1926-02-01,27.247,0.74,Palmyra Atoll
2010-06-01,28.756,0.297,Barbados
1888-02-01,25.48,1.145,Sierra Leone
1858-03-01,23.022,2.082,Belize
1769-10-01,8.85,3.672,Isle Of Man
1980-10-01,27.35,0.24,Saint Kitts And Nevis
1789-02-01,,,United States
1911-02-01,25.905,1.003,Singapore
1867-12-01,23.513,1.731,El Salvador
2010-02-01,27.451,0.265,"Bonaire, Saint Eustatius And Saba"
1837-04-01,9.267000000000001,1.832,Romania
1872-08-01,27.648000000000003,1.778,Taiwan
1884-04-01,25.34,0.601,Saint Vincent And The Grenadines
2011-07-01,27.209,0.224,India
1849-11-01,5.707999999999999,2.016,Croatia
1956-08-01,14.023,0.287,Latvia
1928-09-01,31.261000000000006,0.5529999999999999,Niger
1902-05-01,26.281,0.784,Guyana
1937-12-01,19.436,0.5379999999999999,Burma
1896-08-01,21.98,0.477,Albania
1907-08-01,27.81,0.38,Saint Barth'elemy
2009-04-01,26.248,0.233,Saint Martin
1791-05-01,26.201999999999998,1.506,Mayotte
2006-02-01,0.639,0.404,Slovenia
1934-07-01,20.788,0.389,Mauritius
1830-05-01,,,Guadeloupe
1948-02-01,21.577,0.684,Oman
1856-01-01,3.055,1.004,United Kingdom (Europe)
1905-05-01,30.149,0.375,India
1759-10-01,8.854000000000003,5.05,Switzerland
1910-08-01,16.578,0.245,Poland
1979-03-01,24.874000000000002,0.276,Papua New Guinea
2007-07-01,-0.30499999999999994,0.626,Denmark
1908-06-01,29.086,0.453,Gambia
1910-07-01,24.503,0.7140000000000001,El Salvador
1937-04-01,25.375,0.433,British Virgin Islands
1895-06-01,31.145000000000003,1.419,Yemen
1959-09-01,10.880999999999998,0.394,Faroe Islands
1915-10-01,-18.348,1.361,Denmark
1980-08-01,-3.1260000000000003,0.7,Denmark
1901-08-01,10.665999999999999,0.395,Faroe Islands
1861-02-01,-4.119,1.195,Estonia
